지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C)
900,두서,2010-09-02,25.7,23.7,28.8
900,두서,2010-09-03,27,22.5,33.7
900,두서,2010-09-04,26.4,20.4,34.9
900,두서,2010-09-05,27.1,23,33.1
900,두서,2010-09-06,24.1,22.1,26.1
900,두서,2010-09-07,22.1,21.2,22.9
900,두서,2010-09-08,20.9,17.3,24
900,두서,2010-09-09,22.3,16.5,29.1
900,두서,2010-09-10,25.8,19.9,31.3
900,두서,2010-09-11,26.4,23.6,28.9
900,두서,2010-09-12,24.9,19.9,30.1
900,두서,2010-09-13,22.6,17.1,29.3
900,두서,2010-09-14,21.3,18.4,25.9
900,두서,2010-09-15,20.9,15.5,26.8
900,두서,2010-09-16,21.5,16.1,28.6
900,두서,2010-09-17,22.6,15.6,31.8
900,두서,2010-09-18,23,16.7,30.9
900,두서,2010-09-19,23,16.5,30.7
900,두서,2010-09-20,24.6,21.1,31.2
900,두서,2010-09-21,27.3,21.3,32
900,두서,2010-09-22,17.7,15.5,27.2
900,두서,2010-09-23,17.1,12.7,21.8
900,두서,2010-09-24,16.5,11.4,22.4
900,두서,2010-09-25,17.2,13.1,22.3
900,두서,2010-09-26,16.9,13.2,22.1
900,두서,2010-09-27,16.2,10.8,22.1
900,두서,2010-09-28,16.2,10.4,23.2
900,두서,2010-09-29,15.2,9.4,21.4
900,두서,2010-09-30,16.9,12.2,25
900,두서,2010-10-01,16.9,10.3,23.7
900,두서,2010-10-02,19.8,15,24.8
900,두서,2010-10-03,20.1,14.2,25.2
900,두서,2010-10-04,16.3,12,21.1
900,두서,2010-10-05,16.3,10.9,20.7
900,두서,2010-10-06,17.1,13.1,22.6
900,두서,2010-10-07,16.2,10,24.3
900,두서,2010-10-08,17.8,13.5,22.2
900,두서,2010-10-09,16.8,14,20.3
900,두서,2010-10-10,17.5,11.8,26.2
900,두서,2010-10-11,17.3,10.5,24.1
900,두서,2010-10-12,18.5,12.3,25.6
900,두서,2010-10-13,17.6,12.9,22.9
900,두서,2010-10-14,17.5,12.6,22.6
900,두서,2010-10-15,14.2,7.8,19.2
900,두서,2010-10-16,13.6,6.4,22.2
900,두서,2010-10-17,14.6,7.3,23.5
900,두서,2010-10-18,14.6,8.3,22.5
900,두서,2010-10-19,15.5,10.1,22.2
900,두서,2010-10-20,15.9,10,22.4
900,두서,2010-10-21,16.2,13.3,20.2
900,두서,2010-10-22,15.9,12.7,19.8
900,두서,2010-10-23,16.7,13.5,20.9
900,두서,2010-10-24,16.2,14.7,18
900,두서,2010-10-25,15.8,9.7,22.7
900,두서,2010-10-26,5.9,2.5,10
900,두서,2010-10-27,9.4,3.9,13.4
900,두서,2010-10-28,9.8,4.1,16.4
900,두서,2010-10-29,12.2,5.8,17
900,두서,2010-10-30,13.8,11.3,16.5
900,두서,2010-10-31,13.6,10.1,17.5
900,두서,2010-11-01,12.6,8.9,17.5
900,두서,2010-11-02,9.1,5.2,13.6
900,두서,2010-11-03,7.4,2.7,14.2
900,두서,2010-11-04,7.8,.2,17.1
900,두서,2010-11-05,8.7,2.2,17.8
900,두서,2010-11-06,9.2,1.1,19.6
900,두서,2010-11-07,9.7,2,19.9
900,두서,2010-11-08,11.7,5.9,16.3
900,두서,2010-11-09,7.3,3.1,11.5
900,두서,2010-11-10,6.5,1.9,13.5
900,두서,2010-11-11,10.9,1.1,17.9
900,두서,2010-11-13,8.1,.9,15.6
900,두서,2010-11-14,10.6,5,17.1
900,두서,2010-11-15,4.9,-1.6,9.6
900,두서,2010-11-16,3.2,-3.3,12.2
900,두서,2010-11-17,5.1,-2,12.4
900,두서,2010-11-18,5.1,-1.5,14.6
900,두서,2010-11-19,6.5,-.7,15
900,두서,2010-11-20,6.2,-1.5,16.5
900,두서,2010-11-21,8.7,.2,17.8
900,두서,2010-11-22,12.3,6.2,17.4
900,두서,2010-11-23,7.5,1.8,12.8
900,두서,2010-11-24,7.5,2.1,13.8
900,두서,2010-11-25,7.3,2.8,13.6
900,두서,2010-11-26,2.7,-2.9,8.1
900,두서,2010-11-27,5,-4.8,12.6
900,두서,2010-11-28,2.2,-1.8,8.8
900,두서,2010-11-29,7.5,-2.6,13.4
900,두서,2010-11-30,8.2,2.7,16.4
900,두서,2010-12-01,7,-.3,18.2
900,두서,2010-12-02,6.7,1.6,14.5
900,두서,2010-12-03,5.9,.9,12.5
900,두서,2010-12-04,5.2,-.1,13.1
900,두서,2010-12-05,5.8,-1.6,17.3
900,두서,2010-12-06,6.6,-.4,14.9
900,두서,2010-12-07,3.9,.8,7.6
900,두서,2010-12-08,1.8,-3.9,7.4
900,두서,2010-12-09,1.2,-3.8,5.2
900,두서,2010-12-10,5.2,-6.4,13.6
900,두서,2010-12-11,4.7,-2.6,13.7
900,두서,2010-12-12,.9,-6.8,5.3
900,두서,2010-12-13,6.3,3,8.6
900,두서,2010-12-14,4.3,-2.9,8.5
900,두서,2010-12-15,-4.4,-6.7,-1.2
900,두서,2010-12-16,-4,-6.8,.5
900,두서,2010-12-17,.1,-8.1,6
900,두서,2010-12-18,2.6,-2.8,9.4
900,두서,2010-12-19,7.6,-3,13.8
900,두서,2010-12-20,7.6,.1,14.7
900,두서,2010-12-21,5.2,-2.1,11.4
900,두서,2010-12-22,6.6,.9,13.7
900,두서,2010-12-23,5.4,-.4,11.2
900,두서,2010-12-24,-4.5,-8.4,2.2
900,두서,2010-12-25,-5.3,-9.5,-1.3
900,두서,2010-12-26,-2.6,-6.8,.7
900,두서,2010-12-27,.1,-3.1,3.9
900,두서,2010-12-28,2.5,-3.9,7.1
900,두서,2010-12-29,-1.3,-3.6,3.1
900,두서,2010-12-30,-1.1,-4.4,1.9
900,두서,2010-12-31,-4.6,-6.9,-1.8
900,두서,2011-01-01,-1.9,-7.2,2.4
900,두서,2011-01-02,1.3,-4.4,7
900,두서,2011-01-03,-1.5,-6.3,2.5
900,두서,2011-01-04,.2,-2,3
900,두서,2011-01-05,.7,-2.5,4.9
900,두서,2011-01-06,-2.3,-4.4,.9
900,두서,2011-01-07,-3.1,-9.8,3
900,두서,2011-01-08,-3,-10.2,5.4
900,두서,2011-01-09,-2.3,-5.8,3
900,두서,2011-01-10,-4.6,-11.4,1.3
900,두서,2011-01-11,-3.1,-10.9,2.5
900,두서,2011-01-12,-3.2,-6.1,.1
900,두서,2011-01-13,-2.6,-6.9,2.7
900,두서,2011-01-14,-.5,-8.8,5.2
900,두서,2011-01-15,-6.1,-12.6,.7
900,두서,2011-01-16,-7.9,-13.3,-3.5
900,두서,2011-01-17,-3.4,-8.3,1.7
900,두서,2011-01-18,-2.1,-5.2,2.1
900,두서,2011-01-19,-2.2,-7.5,3
900,두서,2011-01-20,-2.5,-5.4,2.1
900,두서,2011-01-21,-1.8,-7.2,3.7
900,두서,2011-01-22,-.2,-5,4.6
900,두서,2011-01-23,.7,-3.2,4.6
900,두서,2011-01-24,-3,-5.8,1.2
900,두서,2011-01-25,-3.3,-7.1,1.7
900,두서,2011-01-26,-3.1,-6.4,1.4
900,두서,2011-01-27,-3.2,-6.4,1
900,두서,2011-01-28,-1.5,-6,4.6
900,두서,2011-01-29,-4.4,-6.4,-1.4
900,두서,2011-01-30,-5.6,-7.6,-2.7
900,두서,2011-01-31,-2.8,-7.8,2.1
900,두서,2011-02-01,2.6,-1.6,10.4
900,두서,2011-02-02,2.2,-4.3,10.4
900,두서,2011-02-03,1.8,-6.2,11.1
900,두서,2011-02-04,2.8,-5.1,12.5
900,두서,2011-02-05,2.7,-3.4,11.1
900,두서,2011-02-06,5.3,-2.6,12.2
900,두서,2011-02-07,4.5,-.2,10.1
900,두서,2011-02-08,2.9,-1.5,4.7
900,두서,2011-02-09,3.2,-1.8,8
900,두서,2011-02-10,.3,-4.8,4.9
900,두서,2011-02-11,1.4,-.6,3.2
900,두서,2011-02-12,-1.9,-5.8,2.5
900,두서,2011-02-13,-2.3,-9.2,3.6
900,두서,2011-02-14,-1,-2.1,.9
900,두서,2011-02-15,.6,-5.4,6.5
900,두서,2011-02-16,2.9,-4.9,10.3
900,두서,2011-02-17,3.3,2.3,4.8
900,두서,2011-02-18,2.7,-1.6,7.1
900,두서,2011-02-19,3.1,-3.1,11
900,두서,2011-02-20,5,-1.4,10.1
900,두서,2011-02-21,4.7,1.4,9.4
900,두서,2011-02-22,5.4,.7,11.8
900,두서,2011-02-23,5.8,-2,15.4
900,두서,2011-02-24,9.9,2.6,19.1
900,두서,2011-02-25,6.9,2.9,12.9
900,두서,2011-02-26,4.5,-.8,10.3
900,두서,2011-02-27,5.1,3.3,6.5
900,두서,2011-02-28,4.8,4.2,5.8
900,두서,2011-03-01,4.5,.7,8.4
900,두서,2011-03-02,1.1,-1.6,5.4
900,두서,2011-03-03,0,-4.1,4.3
900,두서,2011-03-04,1.5,-2.5,8
900,두서,2011-03-05,3.8,-5,12.4
900,두서,2011-03-06,6.3,-.3,13.4
900,두서,2011-03-07,5.6,2.1,9.9
900,두서,2011-03-08,4.3,-.8,9.7
900,두서,2011-03-09,2.9,-.3,6.9
900,두서,2011-03-10,4.2,-2.4,10
900,두서,2011-03-11,5.9,-1.7,13.3
900,두서,2011-03-12,9.3,.8,16
900,두서,2011-03-13,9.8,1,20
900,두서,2011-03-14,10.9,4.2,19.7
900,두서,2011-03-15,6.7,0,11.4
900,두서,2011-03-16,1.6,-2.3,6.1
900,두서,2011-03-17,2,-2.3,9.2
900,두서,2011-03-18,6.3,-4.5,14.2
900,두서,2011-03-19,12.7,7.6,18.1
900,두서,2011-03-20,7.7,5,12.8
900,두서,2011-03-21,7.2,3.4,11.6
900,두서,2011-03-22,5,.9,8.9
900,두서,2011-03-23,3.3,-1.2,9.1
900,두서,2011-03-24,6.6,1.2,12.7
900,두서,2011-03-25,4.4,1.8,7.8
900,두서,2011-03-26,3.9,-.6,10.3
900,두서,2011-03-27,5.2,-3,12.6
900,두서,2011-03-28,7.8,.7,13.9
900,두서,2011-03-29,6.5,-1.2,12.5
900,두서,2011-03-30,10.6,3.4,18.3
900,두서,2011-03-31,13.1,5.8,21.4
900,두서,2011-04-01,13.3,2.3,22.5
900,두서,2011-04-02,9.1,5.6,14.4
900,두서,2011-04-03,5.3,.4,9.2
900,두서,2011-04-04,5.9,-.7,12.6
900,두서,2011-04-05,8.2,-.3,16.7
900,두서,2011-04-06,11.8,.5,20.3
900,두서,2011-04-07,12.7,9.9,14.5
900,두서,2011-04-08,12.3,9.3,15.6
900,두서,2011-04-09,11.9,3.9,19.6
900,두서,2011-04-10,13.7,3.9,22.2
900,두서,2011-04-11,10.1,4.6,15.4
900,두서,2011-04-12,11.1,.6,20.4
900,두서,2011-04-13,14.3,5.5,22.6
900,두서,2011-04-14,14.4,4.3,23.5
900,두서,2011-04-15,19.8,13.6,26.7
900,두서,2011-04-16,10.7,7.8,21
900,두서,2011-04-17,9.4,2.3,16.2
900,두서,2011-04-18,8.4,3.4,14.7
900,두서,2011-04-19,8.2,4.3,13.9
900,두서,2011-04-20,10.6,1.2,18.7
900,두서,2011-04-21,13.9,5.1,21.7
900,두서,2011-04-22,11.7,9.6,15.2
900,두서,2011-04-23,12.4,7.4,17.2
900,두서,2011-04-24,12.5,7.2,17
900,두서,2011-04-25,13.7,7.6,20.1
900,두서,2011-04-26,12.8,8.7,17.4
900,두서,2011-04-27,15.3,9.4,21.3
900,두서,2011-04-28,10.2,4.6,15.8
900,두서,2011-04-29,13.2,3.1,20.3
900,두서,2011-04-30,18.8,14.7,22.6
900,두서,2011-05-01,18.5,14.1,22.9
900,두서,2011-05-02,16.1,12.2,22.8
900,두서,2011-05-03,17.3,11.4,24.5
900,두서,2011-05-04,14.2,9,20.4
900,두서,2011-05-05,12.9,6.9,20
900,두서,2011-05-06,14.1,5.8,20.4
900,두서,2011-05-07,20,15.2,26.9
900,두서,2011-05-08,18.2,13.1,29.1
900,두서,2011-05-09,21.2,12.7,25.7
900,두서,2011-05-10,18.5,13.1,25.9
900,두서,2011-05-11,13,12.2,14.1
900,두서,2011-05-12,14.7,11.7,18.7
900,두서,2011-05-13,18.3,11.3,24.1
900,두서,2011-05-14,19,12,25.9
900,두서,2011-05-15,19.1,9.7,26.8
900,두서,2011-05-16,18.3,14,22.7
900,두서,2011-05-17,17.2,9,24.9
900,두서,2011-05-18,18.4,9.7,27
900,두서,2011-05-19,21.3,15.5,26.2
900,두서,2011-05-20,20.6,18.9,23
900,두서,2011-05-21,21.1,14.5,29.7
900,두서,2011-05-22,16.1,12.8,21.3
900,두서,2011-05-23,12.9,10.3,15.4
900,두서,2011-05-24,16.6,8.4,23.8
900,두서,2011-05-25,15.3,11.8,21.6
900,두서,2011-05-26,13.9,12.8,15.2
900,두서,2011-05-27,14.5,13.6,15.8
900,두서,2011-05-28,15.7,13,19.3
900,두서,2011-05-29,15.8,13.1,20
900,두서,2011-05-30,16,9.9,25.2
900,두서,2011-05-31,14.5,13,15.7
900,두서,2011-06-01,18.2,13.5,24.2
900,두서,2011-06-02,16.7,13.6,21.2
900,두서,2011-06-03,20.3,15.2,28.2
900,두서,2011-06-04,22.6,17.1,28.6
900,두서,2011-06-05,22.5,16.7,30.8
900,두서,2011-06-06,22,14.4,29.4
900,두서,2011-06-07,21.8,14.9,29.9
900,두서,2011-06-08,23.3,15.4,30.5
900,두서,2011-06-09,23,18.4,27.4
900,두서,2011-06-10,20.4,17,25.2
900,두서,2011-06-14,20.7,15.4,26.7
900,두서,2011-06-15,20,15.9,25.1
900,두서,2011-06-16,19.9,16,25.9
900,두서,2011-06-17,20.8,14.5,27.3
900,두서,2011-06-18,20.6,17.7,25.2
900,두서,2011-06-19,21.1,14.8,26.1
900,두서,2011-06-20,21.9,17.5,26.7
900,두서,2011-06-21,25.4,18.4,33.1
900,두서,2011-06-22,24.5,21.6,27.2
900,두서,2011-06-23,28,25.7,30.2
900,두서,2011-06-24,23.1,17.4,28
900,두서,2011-06-25,17.8,16.7,19.4
900,두서,2011-06-26,19.2,17,22.4
900,두서,2011-06-27,22.8,19.8,26.6
900,두서,2011-06-29,26.3,22.9,30.6
900,두서,2011-06-30,25.8,22.3,29.9
900,두서,2011-07-01,27,22.1,32.4
900,두서,2011-07-02,27,21.6,34.1
900,두서,2011-07-03,26.1,23.7,29.8
900,두서,2011-07-04,26.6,21.5,32.4
900,두서,2011-07-05,25.2,19.5,32.3
900,두서,2011-07-06,22.1,19.8,27.1
900,두서,2011-07-07,24.1,19.9,28.1
900,두서,2011-07-08,26.2,24.1,30.4
900,두서,2011-07-09,22.9,20.7,25.6
900,두서,2011-07-10,23.7,20.7,28.6
900,두서,2011-07-11,24.7,21,29.2
900,두서,2011-07-12,25.7,21,30.5
900,두서,2011-07-13,25.1,22.2,27.3
900,두서,2011-07-14,26.4,24.3,30
900,두서,2011-07-15,26.3,23.4,28.9
900,두서,2011-07-16,27.3,21.7,32.7
900,두서,2011-07-17,26.6,21.3,32.5
900,두서,2011-07-18,25,21.4,28.7
900,두서,2011-07-19,25.3,23.5,28.3
900,두서,2011-07-20,25.4,20.5,29.6
900,두서,2011-07-21,21.2,19.6,24.3
900,두서,2011-07-22,21.4,18.3,25.9
900,두서,2011-07-23,23.3,18.6,30.3
900,두서,2011-07-24,22.7,20.5,24.9
900,두서,2011-07-25,24.5,19.4,30.7
900,두서,2011-07-26,25.9,21.7,29.6
900,두서,2011-07-27,25.6,23.6,27.1
900,두서,2011-07-28,27.6,25,32.1
900,두서,2011-07-29,28.5,23.7,34
900,두서,2011-07-30,25.9,23.1,32.2
900,두서,2011-07-31,24.9,22.5,29.2
900,두서,2011-08-01,24.7,23.4,26.6
900,두서,2011-08-02,24.9,23.9,26.3
900,두서,2011-08-03,25.6,22.7,29.3
900,두서,2011-08-04,26.3,21.8,31.2
900,두서,2011-08-05,26.5,21.6,31.8
900,두서,2011-08-06,26.2,23.5,30.6
900,두서,2011-08-07,26.2,24.6,27.7
900,두서,2011-08-08,26.6,23.7,31
900,두서,2011-08-09,27.7,23.5,31.9
900,두서,2011-08-10,26.8,23.5,30.3
900,두서,2011-08-11,27.4,23.4,32.7
900,두서,2011-08-12,27.6,23.5,33.4
900,두서,2011-08-13,26.6,23.3,31.9
900,두서,2011-08-14,26.5,23.7,30.8
900,두서,2011-08-15,27.2,22.7,32.5
900,두서,2011-08-16,27.4,23.3,31.4
900,두서,2011-08-17,26.8,23.9,30
900,두서,2011-08-18,24,21.9,28.6
900,두서,2011-08-19,21.2,20,22.5
900,두서,2011-08-20,19.8,18,21.7
900,두서,2011-08-21,21.5,18.3,26
900,두서,2011-08-22,20,17.3,24.6
900,두서,2011-08-23,19.9,17.3,21.1
900,두서,2011-08-24,21.9,19.4,24.2
900,두서,2011-08-25,22.1,19.8,25
900,두서,2011-08-26,22.8,19.4,25
900,두서,2011-08-27,23.6,20.9,26.8
900,두서,2011-08-28,23.7,20.7,27.3
900,두서,2011-08-29,25,20.4,30.7
900,두서,2011-08-30,24.9,20.4,31.6
900,두서,2011-08-31,24.5,18.5,31.9
900,두서,2011-09-01,25.1,19.3,32.6
900,두서,2011-09-02,24.4,22,25.9
900,두서,2011-09-03,24.1,22.1,26
900,두서,2011-09-04,22.1,19.4,25.2
900,두서,2011-09-05,21.6,17.2,26.4
900,두서,2011-09-06,22.4,17.4,28.7
900,두서,2011-09-07,22.2,13,31.6
900,두서,2011-09-08,24.1,18.2,30
900,두서,2011-09-09,23.1,20.2,28.7
900,두서,2011-09-10,19.6,18.3,21.3
900,두서,2011-09-11,21.8,19.7,24.8
900,두서,2011-09-12,24.5,21.9,30.1
900,두서,2011-09-13,25.5,20.7,32.1
900,두서,2011-09-14,25.4,20,32.4
900,두서,2011-09-15,24.8,18.6,32.5
900,두서,2011-09-16,25.9,19.6,32.4
900,두서,2011-09-17,24,21.7,26.5
900,두서,2011-09-18,21.4,19.6,25.1
900,두서,2011-09-19,18.5,17.3,19.7
900,두서,2011-09-20,16.8,15.7,17.9
900,두서,2011-09-21,17.5,12.1,21.9
900,두서,2011-09-22,15.6,8.8,24.1
900,두서,2011-09-23,17.4,9.5,25.1
900,두서,2011-09-24,17.8,12.6,23.8
900,두서,2011-09-25,17.9,12.1,24.6
900,두서,2011-09-26,17.5,10.9,25
900,두서,2011-09-27,18.1,11.7,24.6
900,두서,2011-09-28,18.9,14.3,23
900,두서,2011-09-29,18.6,15.4,21.2
900,두서,2011-09-30,18.1,14,23
900,두서,2011-10-01,15.4,7.9,21.1
900,두서,2011-10-02,15.1,12.4,19.8
900,두서,2011-10-03,13,7,20
900,두서,2011-10-04,14.2,7.2,21.9
900,두서,2011-10-05,15.2,10.6,22.7
900,두서,2011-10-06,16.5,9.2,22.3
900,두서,2011-10-07,15.5,8.2,23.4
900,두서,2011-10-08,15.3,7.6,24.1
900,두서,2011-10-09,16.3,9.3,24.7
900,두서,2011-10-10,17.2,9.8,27
900,두서,2011-10-11,17.1,11.7,25
900,두서,2011-10-12,16.8,8.2,24.2
900,두서,2011-10-13,18.4,13.8,26
900,두서,2011-10-14,14.8,13.3,15.7
900,두서,2011-10-15,17.4,13.8,23.1
900,두서,2011-10-16,17,12.1,21
900,두서,2011-10-17,14.6,7.9,20.5
900,두서,2011-10-18,11.6,5.8,18.3
900,두서,2011-10-19,13.9,6,19.6
900,두서,2011-10-20,16.4,11.9,20.6
900,두서,2011-10-21,15.8,13.7,17.3
900,두서,2011-10-22,15.3,14.4,17.2
900,두서,2011-10-23,14.3,9.4,19.9
900,두서,2011-10-24,13.8,12.1,16.2
900,두서,2011-10-25,9.3,5,13.9
900,두서,2011-10-26,8.5,.1,17.8
900,두서,2011-10-27,11.3,4.4,19
900,두서,2011-10-28,14.1,7.2,21.4
900,두서,2011-10-29,14.6,11.6,17.4
900,두서,2011-10-30,13.7,9.6,15.9
900,두서,2011-10-31,13.1,6.4,20.1
900,두서,2011-11-01,15.4,10.5,21.4
900,두서,2011-11-02,15.6,12.3,20.8
900,두서,2011-11-03,17,13.1,21.4
900,두서,2011-11-04,17.9,13.3,22.1
900,두서,2011-11-05,18.6,16.5,23.2
900,두서,2011-11-06,16,14.1,18.6
900,두서,2011-11-07,15.4,13.3,18.2
900,두서,2011-11-08,13.3,11.9,14.6
900,두서,2011-11-09,12.3,11,14.4
900,두서,2011-11-10,12.8,11.3,15.6
900,두서,2011-11-11,13.7,10.1,19
900,두서,2011-11-12,12.3,8.2,18.4
900,두서,2011-11-13,12.9,7.3,19.5
900,두서,2011-11-14,11.1,6,15.5
900,두서,2011-11-15,8.2,1.8,14.5
900,두서,2011-11-16,7.8,-.6,18.3
900,두서,2011-11-17,10.8,3.6,15.5
900,두서,2011-11-18,14.1,10.9,19
900,두서,2011-11-19,15.8,10.3,20.6
900,두서,2011-11-20,5,2,10.3
900,두서,2011-11-21,3.9,.9,8.9
900,두서,2011-11-22,5.9,-.8,11.4
900,두서,2011-11-23,7.1,2.6,12.9
900,두서,2011-11-24,2.9,-1.9,7.5
900,두서,2011-11-25,4,-.7,9.8
900,두서,2011-11-26,5.2,-2.9,14.4
900,두서,2011-11-27,10,1.4,20.9
900,두서,2011-11-28,12.6,7.3,17.8
900,두서,2011-11-29,13,8.7,18.4
900,두서,2011-11-30,9.4,5.6,12.5
900,두서,2011-12-01,5.7,5,6.7
900,두서,2011-12-02,7.4,4.5,9.6
900,두서,2011-12-03,7.8,5.8,10.2
900,두서,2011-12-04,7.4,4.8,12
900,두서,2011-12-05,4.1,-1.8,10.1
900,두서,2011-12-06,6.3,3,9.8
900,두서,2011-12-07,7.2,2.7,11.7
900,두서,2011-12-08,5.6,.3,11
900,두서,2011-12-09,.7,-1.7,5.1
900,두서,2011-12-10,1.1,-2.3,5.4
900,두서,2011-12-11,4.7,0,8.9
900,두서,2011-12-12,4.8,0,9.7
900,두서,2011-12-13,3.6,-2.9,12
900,두서,2011-12-14,4.4,-2.8,12.4
900,두서,2011-12-15,1.8,-3,7.9
900,두서,2011-12-16,-2.8,-4.4,.1
900,두서,2011-12-17,-2.2,-8.7,2.9
900,두서,2011-12-18,2,-1.3,4.8
900,두서,2011-12-19,1.8,-1.8,5.7
900,두서,2011-12-20,2.2,-4.2,7.6
900,두서,2011-12-21,3.9,-2.7,8.9
900,두서,2011-12-22,.5,-5,4.6
900,두서,2011-12-23,-2.2,-6.7,1.8
900,두서,2011-12-24,-2,-6.1,2.1
900,두서,2011-12-25,-2.5,-5.2,.9
900,두서,2011-12-26,-2.7,-6.7,1.5
900,두서,2011-12-27,-3.3,-10.6,5.1
900,두서,2011-12-28,.3,-6.2,8.1
900,두서,2011-12-29,3,-2.8,7.8
900,두서,2011-12-30,.6,-3.8,6.4
900,두서,2011-12-31,.6,-5.9,7.6
900,두서,2012-01-01,1.1,-3.3,5.9
900,두서,2012-01-02,-.4,-5.9,6.6
900,두서,2012-01-03,-.1,-1.9,3
900,두서,2012-01-04,-3,-4.5,-.1
900,두서,2012-01-05,-1.7,-5.6,3.6
900,두서,2012-01-06,.5,-4.3,4.7
900,두서,2012-01-07,-1.3,-7.8,7.2
900,두서,2012-01-08,1.4,-6,9.8
900,두서,2012-01-09,1.8,-.9,6
900,두서,2012-01-10,2.7,.4,7.2
900,두서,2012-01-11,-1.2,-5,1.4
900,두서,2012-01-12,-2.4,-7.8,2.9
900,두서,2012-01-13,.3,-3.4,5.8
900,두서,2012-01-14,1.4,-3.3,5.3
900,두서,2012-01-15,1.7,-1.1,4.5
900,두서,2012-01-16,2.9,.3,4.2
900,두서,2012-01-17,5.1,.8,10.6
900,두서,2012-01-18,4.8,1.3,7.4
900,두서,2012-01-19,7.2,5.6,8.7
900,두서,2012-01-20,7,5.5,8.6
900,두서,2012-01-21,5.6,3.7,7.7
900,두서,2012-01-22,2.1,-3.9,5.4
900,두서,2012-01-23,-5.2,-7.5,-1.5
900,두서,2012-01-24,-4.6,-7.6,-.3
900,두서,2012-01-25,-5,-8.5,-1.5
900,두서,2012-01-26,-3.8,-11.7,3.2
900,두서,2012-01-27,.6,-6.1,7.6
900,두서,2012-01-28,1.9,-1.2,6.9
900,두서,2012-01-29,1.1,-4.6,6.1
900,두서,2012-01-30,-1,-4.9,3.1
900,두서,2012-01-31,.9,-7.6,5.1
900,두서,2012-02-01,-3.3,-8.3,5.3
900,두서,2012-02-02,-8.7,-12.6,-5.1
900,두서,2012-02-03,-4.6,-9.5,1.2
900,두서,2012-02-04,-1,-7.4,5.2
900,두서,2012-02-05,-.2,-5.9,7.3
900,두서,2012-02-06,2.3,-5.3,9.2
900,두서,2012-02-07,-.7,-7.2,4
900,두서,2012-02-08,-5.2,-9.5,-.4
900,두서,2012-02-09,-2,-6.7,2.2
900,두서,2012-02-10,.2,-2.4,3.8
900,두서,2012-02-11,.2,-3.8,5.6
900,두서,2012-02-12,1.4,-7.2,8.5
900,두서,2012-02-13,.9,-1.8,3.3
900,두서,2012-02-14,2.8,-1.7,8.2
900,두서,2012-02-15,5.1,.7,9.4
900,두서,2012-02-16,1.9,-.7,5.3
900,두서,2012-02-17,-2.7,-4.8,.8
900,두서,2012-02-18,-3.8,-7.2,.5
900,두서,2012-02-19,-2.3,-6.3,4
900,두서,2012-02-20,.6,-8.5,9.5
900,두서,2012-02-21,1,-5.1,7.1
900,두서,2012-02-22,3.8,.1,7
900,두서,2012-02-23,7.6,2.6,13
900,두서,2012-02-24,4.4,2.9,5.8
900,두서,2012-02-25,3.8,.5,8.3
900,두서,2012-02-26,1.9,-2.3,5.4
900,두서,2012-02-27,1.4,-3.4,7.4
900,두서,2012-02-28,2,-3.7,6.1
900,두서,2012-02-29,4.9,1.2,9.4
900,두서,2012-03-01,6.3,-.6,11.8
900,두서,2012-03-02,6.2,4.9,7.3
900,두서,2012-03-03,5.4,4.8,6.3
900,두서,2012-03-04,5,4.3,5.8
900,두서,2012-03-05,5.7,4.3,6.5
900,두서,2012-03-06,7.1,1.3,12.1
900,두서,2012-03-07,5.9,-.5,11.6
900,두서,2012-03-08,5.8,.9,11.1
900,두서,2012-03-09,6.1,4.3,11.1
900,두서,2012-03-10,5.8,3.4,10
900,두서,2012-03-11,1.9,-2.3,4.5
900,두서,2012-03-12,.5,-4.3,6.1
900,두서,2012-03-13,2,-4.4,9.1
900,두서,2012-03-14,6.3,-4.2,13.5
900,두서,2012-03-15,7,2.1,11.8
900,두서,2012-03-16,6.3,3.1,9.6
900,두서,2012-03-17,10,7.6,14.4
900,두서,2012-03-18,9.2,4.7,16.7
900,두서,2012-03-19,5.2,2.1,11
900,두서,2012-03-20,6.8,-.7,13.2
900,두서,2012-03-21,7.1,1.3,16.4
900,두서,2012-03-22,5.9,1.4,8.7
900,두서,2012-03-23,6.7,5.2,8.8
900,두서,2012-03-24,6.1,2.9,9.8
900,두서,2012-03-25,5,1.8,9
900,두서,2012-03-26,5.8,-.3,12.2
900,두서,2012-03-27,10,.7,17.9
900,두서,2012-03-28,9.3,3,18.5
900,두서,2012-03-29,11.9,.6,19.8
900,두서,2012-03-30,14.5,10.2,17.5
900,두서,2012-03-31,8.8,5.5,12.9
900,두서,2012-04-01,6.3,1.3,14.3
900,두서,2012-04-02,11.1,.5,17.7
900,두서,2012-04-03,9.7,3.7,16.1
900,두서,2012-04-04,10.4,3.2,16.1
900,두서,2012-04-05,11.3,6.8,16.9
900,두서,2012-04-06,8.4,3.4,13.8
900,두서,2012-04-07,6.2,.7,14.5
900,두서,2012-04-08,14.4,1.4,22.7
900,두서,2012-04-09,17.8,12.6,25.2
900,두서,2012-04-10,14.6,10.3,19.7
900,두서,2012-04-11,14.6,9.3,21.4
900,두서,2012-04-12,15.2,6.4,22
900,두서,2012-04-13,11,8.5,15.3
900,두서,2012-04-14,13.6,7.6,21.9
900,두서,2012-04-15,16.4,8.5,25.1
900,두서,2012-04-16,15.1,9,24.4
